DATE,EEET,EEET_peak,ETEE,EEET_peak
2020-03-24 14:25:00,9.9183577182e+07,9.9183577182e+07,1.2766314337e+08,1.2766314337e+08
2020-03-24 14:30:00,6.2650429493e+07,6.2650429493e+07,1.3089980279e+08,1.3089980279e+08
2020-03-24 14:35:00,1.4047723817e+08,1.4047723817e+08,1.2392837827e+08,1.2392837827e+08
2020-03-24 14:40:00,7.3129712066e+07,7.3129712066e+07,1.3143107792e+08,1.3143107792e+08
2020-03-24 14:45:00,6.3526823010e+07,6.3526823010e+07,1.2356810830e+08,1.2356810830e+08
2020-03-24 14:50:00,5.4865745158e+07,5.4865745158e+07,1.1638511763e+08,1.1638511763e+08
2020-03-24 14:55:00,5.8006421650e+07,5.8006421650e+07,1.0886077031e+08,1.0886077031e+08
2020-03-24 15:00:00,5.7105275014e+07,5.7105275014e+07,1.5536007999e+08,1.5536007999e+08
2020-03-24 15:05:00,5.5007912954e+07,5.5007912954e+07,1.3349698360e+08,1.3349698360e+08
2020-03-24 15:10:00,6.5302568249e+07,6.5302568249e+07,1.5008079338e+08,1.5008079338e+08
2020-03-24 15:15:00,6.1877406756e+07,6.1877406756e+07,1.6391289470e+08,1.6391289470e+08
2020-03-24 15:20:00,5.9915063179e+07,5.9915063179e+07,1.0446706461e+08,1.0446706461e+08
2020-03-24 15:25:00,6.4832379191e+07,6.4832379191e+07,1.2202168816e+08,1.2202168816e+08
2020-03-24 15:30:00,1.1905222580e+08,1.1905222580e+08,1.1185524255e+08,1.1185524255e+08
2020-03-24 15:35:00,8.9441362552e+07,8.9441362552e+07,1.3165199004e+08,1.3165199004e+08
2020-03-24 15:40:00,5.8633860212e+07,5.8633860212e+07,1.3202829440e+08,1.3202829440e+08
2020-03-24 15:45:00,5.9734645410e+07,5.9734645410e+07,1.1417967616e+08,1.1417967616e+08
2020-03-24 15:50:00,5.1999228912e+07,5.1999228912e+07,1.4178976076e+08,1.4178976076e+08
2020-03-24 15:55:00,5.0574820989e+07,5.0574820989e+07,1.4616705542e+08,1.4616705542e+08
2020-03-24 16:00:00,5.1881278667e+07,5.1881278667e+07,1.0842177325e+08,1.0842177325e+08
2020-03-24 16:05:00,4.5382330322e+07,4.5382330322e+07,1.1812812431e+08,1.1812812431e+08
2020-03-24 16:10:00,5.3423285633e+07,5.3423285633e+07,9.0378281711e+07,9.0378281711e+07
2020-03-24 16:15:00,4.6040819592e+07,4.6040819592e+07,9.1226287853e+07,9.1226287853e+07
2020-03-24 16:20:00,5.7384675356e+07,5.7384675356e+07,2.1435680747e+08,2.1435680747e+08
2020-03-24 16:25:00,5.5935973326e+07,5.5935973326e+07,1.7259106997e+08,1.7259106997e+08
2020-03-24 16:30:00,5.5580329719e+07,5.5580329719e+07,1.9950997505e+08,1.9950997505e+08
2020-03-24 16:35:00,5.2030584350e+07,5.2030584350e+07,1.5898123688e+08,1.5898123688e+08
2020-03-24 16:40:00,4.8318492185e+07,4.8318492185e+07,9.9566104176e+07,9.9566104176e+07
2020-03-24 16:45:00,5.4366796931e+07,5.4366796931e+07,2.4751052749e+08,2.4751052749e+08
2020-03-24 16:50:00,1.4328396702e+08,1.4328396702e+08,1.6550870398e+08,1.6550870398e+08
2020-03-24 16:55:00,7.1199448923e+07,7.1199448923e+07,1.1904133244e+08,1.1904133244e+08
2020-03-24 17:00:00,1.2955515877e+08,1.2955515877e+08,8.0638165246e+07,8.0638165246e+07
2020-03-24 17:05:00,1.8654069769e+08,1.8654069769e+08,1.8777336742e+08,1.8777336742e+08
2020-03-24 17:10:00,1.4302281840e+08,1.4302281840e+08,1.7306073853e+08,1.7306073853e+08
2020-03-24 17:15:00,4.9957279322e+07,4.9957279322e+07,1.0673957416e+08,1.0673957416e+08
2020-03-24 17:20:00,8.6100819270e+07,8.6100819270e+07,2.6538555462e+08,2.6538555462e+08
2020-03-24 17:25:00,7.8128978264e+07,7.8128978264e+07,1.6917922013e+08,1.6917922013e+08
2020-03-24 17:30:00,5.9425307762e+07,5.9425307762e+07,1.1077607456e+08,1.1077607456e+08
2020-03-24 17:35:00,7.5705742191e+07,7.5705742191e+07,9.9355798026e+07,9.9355798026e+07
2020-03-24 17:40:00,5.4619926550e+07,5.4619926550e+07,9.3506464486e+07,9.3506464486e+07
2020-03-24 17:45:00,6.3462302260e+07,6.3462302260e+07,1.3509794467e+08,1.3509794467e+08
2020-03-24 17:50:00,6.7090601837e+07,6.7090601837e+07,1.8257089311e+08,1.8257089311e+08
2020-03-24 17:55:00,8.7174459438e+07,8.7174459438e+07,1.1157675612e+08,1.1157675612e+08
2020-03-24 18:00:00,1.4512816600e+08,1.4512816600e+08,2.0303858708e+08,2.0303858708e+08
2020-03-24 18:05:00,4.9309111785e+07,4.9309111785e+07,1.2545783798e+08,1.2545783798e+08
2020-03-24 18:10:00,5.4571807994e+07,5.4571807994e+07,1.4258936765e+08,1.4258936765e+08
2020-03-24 18:15:00,6.2390073225e+07,6.2390073225e+07,1.2839254181e+08,1.2839254181e+08
2020-03-24 18:20:00,1.2447007845e+08,1.2447007845e+08,1.6085646193e+08,1.6085646193e+08
2020-03-24 18:25:00,9.2142145304e+07,9.2142145304e+07,1.4085316094e+08,1.4085316094e+08
2020-03-24 18:30:00,8.6166826924e+07,8.6166826924e+07,2.2790162260e+08,2.2790162260e+08
2020-03-24 18:35:00,6.0003721572e+07,6.0003721572e+07,1.4522514956e+08,1.4522514956e+08
2020-03-24 18:40:00,3.8870462088e+07,3.8870462088e+07,1.1388986187e+08,1.1388986187e+08
2020-03-24 18:45:00,2.4415528599e+07,2.4415528599e+07,1.1475536534e+08,1.1475536534e+08
2020-03-24 18:50:00,2.7708950017e+07,2.7708950017e+07,1.2624366216e+08,1.2624366216e+08
2020-03-24 18:55:00,2.7306710758e+07,2.7306710758e+07,1.0883876792e+08,1.0883876792e+08
2020-03-24 19:00:00,2.8422320488e+07,2.8422320488e+07,1.0464103221e+08,1.0464103221e+08
2020-03-24 19:05:00,3.2272787970e+07,3.2272787970e+07,1.0379725830e+08,1.0379725830e+08
2020-03-24 19:10:00,2.8706052219e+07,2.8706052219e+07,1.0163582761e+08,1.0163582761e+08
2020-03-24 19:15:00,4.4554061631e+07,4.4554061631e+07,1.1243916425e+08,1.1243916425e+08
2020-03-24 19:20:00,3.9347904717e+07,3.9347904717e+07,1.0841492385e+08,1.0841492385e+08
2020-03-24 19:25:00,4.7718800020e+07,4.7718800020e+07,8.9987179444e+07,8.9987179444e+07
2020-03-24 19:30:00,5.5688611353e+07,5.5688611353e+07,9.4386576174e+07,9.4386576174e+07
2020-03-24 19:35:00,6.4717356711e+07,6.4717356711e+07,8.7540290668e+07,8.7540290668e+07
2020-03-24 19:40:00,4.0041188300e+07,4.0041188300e+07,8.5451310766e+07,8.5451310766e+07
2020-03-24 19:45:00,3.9474557320e+07,3.9474557320e+07,1.0276657131e+08,1.0276657131e+08
2020-03-24 19:50:00,3.5998843208e+07,3.5998843208e+07,1.1977571975e+08,1.1977571975e+08
2020-03-24 19:55:00,4.0620980992e+07,4.0620980992e+07,9.0625921028e+07,9.0625921028e+07
2020-03-24 20:00:00,2.4823914438e+07,2.4823914438e+07,1.1119231379e+08,1.1119231379e+08
2020-03-24 20:05:00,4.1020099711e+07,4.1020099711e+07,1.2886206306e+08,1.2886206306e+08
2020-03-24 20:10:00,3.2432140159e+07,3.2432140159e+07,1.1643437453e+08,1.1643437453e+08
2020-03-24 20:15:00,3.9898946546e+07,3.9898946546e+07,1.2077911178e+08,1.2077911178e+08
2020-03-24 20:20:00,4.3799786419e+07,4.3799786419e+07,1.1642348672e+08,1.1642348672e+08
2020-03-24 20:25:00,4.3552443838e+07,4.3552443838e+07,1.9212169001e+08,1.9212169001e+08
2020-03-24 20:30:00,5.6995959608e+07,5.6995959608e+07,1.3700529760e+08,1.3700529760e+08
2020-03-24 20:35:00,4.2149191157e+07,4.2149191157e+07,1.3264860895e+08,1.3264860895e+08
2020-03-24 20:40:00,5.1344225882e+07,5.1344225882e+07,1.2863081210e+08,1.2863081210e+08
2020-03-24 20:45:00,4.5439515372e+07,4.5439515372e+07,1.2330417919e+08,1.2330417919e+08
2020-03-24 20:50:00,1.3324897223e+08,1.3324897223e+08,1.1465675618e+08,1.1465675618e+08
2020-03-24 20:55:00,6.8241660257e+07,6.8241660257e+07,1.0753477754e+08,1.0753477754e+08
2020-03-24 21:00:00,4.1501289815e+07,4.1501289815e+07,1.4555323509e+08,1.4555323509e+08
2020-03-24 21:05:00,5.5193158369e+07,5.5193158369e+07,1.9008861608e+08,1.9008861608e+08
2020-03-24 21:10:00,4.3136956488e+07,4.3136956488e+07,1.0106525642e+08,1.0106525642e+08
2020-03-24 21:15:00,5.0119290339e+07,5.0119290339e+07,8.0477102682e+07,8.0477102682e+07
2020-03-24 21:20:00,5.0766737922e+07,5.0766737922e+07,8.8010999800e+07,8.8010999800e+07
2020-03-24 21:25:00,4.2843239659e+07,4.2843239659e+07,9.3100043480e+07,9.3100043480e+07
2020-03-24 21:30:00,3.7201667382e+07,3.7201667382e+07,1.0063690873e+08,1.0063690873e+08
2020-03-24 21:35:00,2.9488012982e+07,2.9488012982e+07,9.5194266594e+07,9.5194266594e+07
2020-03-24 21:40:00,2.6995144985e+07,2.6995144985e+07,8.6158134864e+07,8.6158134864e+07
2020-03-24 21:45:00,3.0522382588e+07,3.0522382588e+07,1.4229796737e+08,1.4229796737e+08
2020-03-24 21:50:00,3.2119975984e+07,3.2119975984e+07,2.1343417362e+08,2.1343417362e+08
2020-03-24 21:55:00,2.5574011592e+07,2.5574011592e+07,2.0848727640e+08,2.0848727640e+08
2020-03-24 22:00:00,5.9438668890e+07,5.9438668890e+07,1.5311732246e+08,1.5311732246e+08
2020-03-24 22:05:00,6.8014749273e+07,6.8014749273e+07,1.8291554161e+08,1.8291554161e+08
2020-03-24 22:10:00,5.4389720078e+07,5.4389720078e+07,8.9416172519e+07,8.9416172519e+07
2020-03-24 22:15:00,2.8347060156e+07,2.8347060156e+07,8.0758778912e+07,8.0758778912e+07
2020-03-24 22:20:00,2.6916586055e+07,2.6916586055e+07,9.3906687435e+07,9.3906687435e+07
2020-03-24 22:25:00,2.6599945192e+07,2.6599945192e+07,1.4780672963e+08,1.4780672963e+08
2020-03-24 22:30:00,2.1941441724e+07,2.1941441724e+07,1.6822692019e+08,1.6822692019e+08
2020-03-24 22:35:00,1.7119105353e+07,1.7119105353e+07,8.2572681820e+07,8.2572681820e+07
2020-03-24 22:40:00,1.7060981337e+07,1.7060981337e+07,7.4842224629e+07,7.4842224629e+07
2020-03-24 22:45:00,1.0550433962e+08,1.0550433962e+08,7.1715635063e+07,7.1715635063e+07
2020-03-24 22:50:00,2.0807316997e+07,2.0807316997e+07,5.4026547442e+07,5.4026547442e+07
2020-03-24 22:55:00,1.0847865442e+08,1.0847865442e+08,6.1847375312e+07,6.1847375312e+07
2020-03-24 23:00:00,1.1308080864e+08,1.1308080864e+08,6.4630248092e+07,6.4630248092e+07
2020-03-24 23:05:00,5.4900707701e+07,5.4900707701e+07,7.7662470440e+07,7.7662470440e+07
2020-03-24 23:10:00,3.9394607861e+07,3.9394607861e+07,7.8321016515e+07,7.8321016515e+07
2020-03-24 23:15:00,2.2732874266e+07,2.2732874266e+07,6.4095318773e+07,6.4095318773e+07
2020-03-24 23:20:00,3.0183486748e+07,3.0183486748e+07,5.9448832108e+07,5.9448832108e+07
2020-03-24 23:25:00,2.7746544856e+07,2.7746544856e+07,7.2361905110e+07,7.2361905110e+07
2020-03-24 23:30:00,2.2916282819e+07,2.2916282819e+07,5.7426258430e+07,5.7426258430e+07
2020-03-24 23:35:00,2.3857287144e+07,2.3857287144e+07,5.8046561055e+07,5.8046561055e+07
2020-03-24 23:40:00,2.0420152300e+07,2.0420152300e+07,6.7494152790e+07,6.7494152790e+07
2020-03-24 23:45:00,1.6018221853e+07,1.6018221853e+07,6.1675597994e+07,6.1675597994e+07
2020-03-24 23:50:00,1.7108622732e+07,1.7108622732e+07,4.5822575346e+07,4.5822575346e+07
2020-03-24 23:55:00,1.8469658734e+08,1.8469658734e+08,1.1894293684e+08,1.1894293684e+08
2020-03-25 00:00:00,2.7891102570e+07,2.7891102570e+07,4.2907668029e+07,4.2907668029e+07
2020-03-25 00:05:00,2.6652417431e+07,2.6652417431e+07,3.8072099780e+07,3.8072099780e+07
2020-03-25 00:10:00,2.3370956189e+07,2.3370956189e+07,4.9239026181e+07,4.9239026181e+07
2020-03-25 00:15:00,2.6244559258e+07,2.6244559258e+07,4.6569921371e+07,4.6569921371e+07
2020-03-25 00:20:00,2.7358004227e+07,2.7358004227e+07,4.4854604622e+07,4.4854604622e+07
2020-03-25 00:25:00,3.1610229734e+07,3.1610229734e+07,4.5889000427e+07,4.5889000427e+07
2020-03-25 00:30:00,2.6540196104e+07,2.6540196104e+07,4.1372648892e+07,4.1372648892e+07
2020-03-25 00:35:00,4.7545481404e+07,4.7545481404e+07,5.0787626419e+07,5.0787626419e+07
2020-03-25 00:40:00,3.0264423268e+07,3.0264423268e+07,1.2828123016e+08,1.2828123016e+08
2020-03-25 00:45:00,2.6052193480e+07,2.6052193480e+07,1.4549838012e+08,1.4549838012e+08
2020-03-25 00:50:00,2.3217856175e+07,2.3217856175e+07,6.2442001816e+07,6.2442001816e+07
2020-03-25 00:55:00,3.1440443144e+07,3.1440443144e+07,3.4255703079e+07,3.4255703079e+07
2020-03-25 01:00:00,1.7540530063e+07,1.7540530063e+07,3.6116244634e+07,3.6116244634e+07
2020-03-25 01:05:00,1.6699453157e+07,1.6699453157e+07,3.8084822906e+07,3.8084822906e+07
2020-03-25 01:10:00,1.7819386576e+07,1.7819386576e+07,4.2232120059e+07,4.2232120059e+07
2020-03-25 01:15:00,1.9650180113e+07,1.9650180113e+07,8.1781979557e+07,8.1781979557e+07
2020-03-25 01:20:00,2.1995255755e+07,2.1995255755e+07,4.3811934693e+07,4.3811934693e+07
2020-03-25 01:25:00,2.8805458279e+07,2.8805458279e+07,4.1738357570e+07,4.1738357570e+07
2020-03-25 01:30:00,2.1435443194e+07,2.1435443194e+07,3.3136529994e+07,3.3136529994e+07
2020-03-25 01:35:00,2.1035567229e+07,2.1035567229e+07,3.3825961579e+07,3.3825961579e+07
2020-03-25 01:40:00,1.0702554271e+08,1.0702554271e+08,4.1916556574e+07,4.1916556574e+07
2020-03-25 01:45:00,2.1044985746e+07,2.1044985746e+07,4.8136176032e+07,4.8136176032e+07
2020-03-25 01:50:00,2.1718752494e+07,2.1718752494e+07,4.1422954871e+07,4.1422954871e+07
2020-03-25 01:55:00,2.8278570781e+07,2.8278570781e+07,4.2755352005e+07,4.2755352005e+07
2020-03-25 02:00:00,2.6382413372e+07,2.6382413372e+07,6.1942884627e+07,6.1942884627e+07
2020-03-25 02:05:00,3.6176743907e+07,3.6176743907e+07,6.7700631120e+07,6.7700631120e+07
2020-03-25 02:10:00,1.1111259000e+08,1.1111259000e+08,5.5911258526e+07,5.5911258526e+07
2020-03-25 02:15:00,2.8310445047e+07,2.8310445047e+07,5.7792448762e+07,5.7792448762e+07
2020-03-25 02:20:00,2.8309644249e+07,2.8309644249e+07,7.0440151821e+07,7.0440151821e+07
2020-03-25 02:25:00,2.7452047608e+07,2.7452047608e+07,1.4496538476e+08,1.4496538476e+08
2020-03-25 02:30:00,1.1394350565e+08,1.1394350565e+08,5.3024972312e+07,5.3024972312e+07
2020-03-25 02:35:00,2.6457305926e+07,2.6457305926e+07,4.1996257715e+07,4.1996257715e+07
2020-03-25 02:40:00,2.6364125343e+07,2.6364125343e+07,4.6485015492e+07,4.6485015492e+07
2020-03-25 02:45:00,2.8704821187e+07,2.8704821187e+07,5.0204924829e+07,5.0204924829e+07
2020-03-25 02:50:00,2.2271258945e+07,2.2271258945e+07,3.8639782499e+07,3.8639782499e+07
2020-03-25 02:55:00,2.1664663170e+07,2.1664663170e+07,3.3517363716e+07,3.3517363716e+07
2020-03-25 03:00:00,1.8221166108e+07,1.8221166108e+07,6.7061773177e+07,6.7061773177e+07
2020-03-25 03:05:00,3.5732908118e+07,3.5732908118e+07,2.3397940701e+08,2.3397940701e+08
2020-03-25 03:10:00,3.9511481187e+07,3.9511481187e+07,4.4682270296e+07,4.4682270296e+07
2020-03-25 03:15:00,2.0867764990e+07,2.0867764990e+07,3.1110725530e+07,3.1110725530e+07
2020-03-25 03:20:00,2.2159084659e+07,2.2159084659e+07,3.1112218417e+07,3.1112218417e+07
2020-03-25 03:25:00,2.2993173796e+07,2.2993173796e+07,2.8628151624e+07,2.8628151624e+07
2020-03-25 03:30:00,2.3917473361e+07,2.3917473361e+07,2.5458570231e+07,2.5458570231e+07
2020-03-25 03:35:00,2.4069506343e+07,2.4069506343e+07,2.8167718928e+07,2.8167718928e+07
2020-03-25 03:40:00,2.8209857458e+07,2.8209857458e+07,3.3538621191e+07,3.3538621191e+07
2020-03-25 03:45:00,2.1569915816e+07,2.1569915816e+07,3.5261502178e+07,3.5261502178e+07
2020-03-25 03:50:00,2.3448140632e+07,2.3448140632e+07,3.1160881893e+07,3.1160881893e+07
2020-03-25 03:55:00,1.5087735174e+07,1.5087735174e+07,7.9455396327e+07,7.9455396327e+07
2020-03-25 04:00:00,1.8438367633e+07,1.8438367633e+07,4.1409454182e+07,4.1409454182e+07
2020-03-25 04:05:00,2.5787397609e+07,2.5787397609e+07,3.3093755389e+07,3.3093755389e+07
2020-03-25 04:10:00,1.6763725154e+07,1.6763725154e+07,2.9928122577e+07,2.9928122577e+07
2020-03-25 04:15:00,1.3452381755e+07,1.3452381755e+07,2.9585240387e+07,2.9585240387e+07
2020-03-25 04:20:00,1.9250142614e+07,1.9250142614e+07,2.7312759375e+07,2.7312759375e+07
2020-03-25 04:25:00,1.6513937533e+07,1.6513937533e+07,2.9534738702e+07,2.9534738702e+07
2020-03-25 04:30:00,1.0664562856e+07,1.0664562856e+07,3.2137356507e+07,3.2137356507e+07
2020-03-25 04:35:00,1.5516364574e+07,1.5516364574e+07,3.4254464068e+07,3.4254464068e+07
2020-03-25 04:40:00,1.6859624334e+07,1.6859624334e+07,3.9184121432e+07,3.9184121432e+07
2020-03-25 04:45:00,1.4835767461e+07,1.4835767461e+07,1.1086117036e+08,1.1086117036e+08
2020-03-25 04:50:00,1.5164202456e+07,1.5164202456e+07,3.7416141775e+07,3.7416141775e+07
2020-03-25 04:55:00,1.8261115369e+07,1.8261115369e+07,2.9959416188e+07,2.9959416188e+07
2020-03-25 05:00:00,2.6184332216e+07,2.6184332216e+07,1.0893770907e+08,1.0893770907e+08
2020-03-25 05:05:00,1.4318123458e+07,1.4318123458e+07,2.8853489697e+07,2.8853489697e+07
2020-03-25 05:10:00,1.0438930011e+08,1.0438930011e+08,3.3772912081e+07,3.3772912081e+07
2020-03-25 05:15:00,3.4652244459e+07,3.4652244459e+07,3.8615615820e+07,3.8615615820e+07
2020-03-25 05:20:00,2.5263887492e+07,2.5263887492e+07,7.6232285871e+07,7.6232285871e+07
2020-03-25 05:25:00,3.8735596720e+07,3.8735596720e+07,9.7941584793e+07,9.7941584793e+07
2020-03-25 05:30:00,2.6322358531e+07,2.6322358531e+07,1.1217295253e+08,1.1217295253e+08
2020-03-25 05:35:00,1.4692386766e+07,1.4692386766e+07,2.9731464525e+07,2.9731464525e+07
2020-03-25 05:40:00,8.0392985820e+07,8.0392985820e+07,7.9446279458e+07,7.9446279458e+07
2020-03-25 05:45:00,3.7150968233e+07,3.7150968233e+07,4.3507437486e+07,4.3507437486e+07
2020-03-25 05:50:00,1.5596485365e+07,1.5596485365e+07,3.4982097121e+07,3.4982097121e+07
2020-03-25 05:55:00,1.9288749004e+07,1.9288749004e+07,3.3205408178e+07,3.3205408178e+07
2020-03-25 06:00:00,2.0088144314e+07,2.0088144314e+07,1.1769402004e+08,1.1769402004e+08
2020-03-25 06:05:00,1.9504023163e+07,1.9504023163e+07,5.3986071361e+07,5.3986071361e+07
2020-03-25 06:10:00,1.3849184502e+07,1.3849184502e+07,5.0790945559e+07,5.0790945559e+07
2020-03-25 06:15:00,1.4974460140e+07,1.4974460140e+07,1.3268740830e+08,1.3268740830e+08
2020-03-25 06:20:00,9.7163689955e+07,9.7163689955e+07,6.2587922660e+07,6.2587922660e+07
2020-03-25 06:25:00,3.6792175278e+07,3.6792175278e+07,8.6578606359e+07,8.6578606359e+07
2020-03-25 06:30:00,1.8256962782e+07,1.8256962782e+07,1.5400481889e+08,1.5400481889e+08
2020-03-25 06:35:00,1.7468531396e+07,1.7468531396e+07,6.2975137422e+07,6.2975137422e+07
2020-03-25 06:40:00,2.0957117979e+07,2.0957117979e+07,7.0359840472e+07,7.0359840472e+07
2020-03-25 06:45:00,2.2741192296e+07,2.2741192296e+07,7.1644572607e+07,7.1644572607e+07
2020-03-25 06:50:00,1.1082882673e+08,1.1082882673e+08,7.5342051319e+07,7.5342051319e+07
2020-03-25 06:55:00,9.6370198282e+07,9.6370198282e+07,7.1927301371e+07,7.1927301371e+07
2020-03-25 07:00:00,2.3772687118e+07,2.3772687118e+07,7.7182874185e+07,7.7182874185e+07
2020-03-25 07:05:00,1.0592086163e+08,1.0592086163e+08,9.0118357134e+07,9.0118357134e+07
2020-03-25 07:10:00,6.1586346485e+07,6.1586346485e+07,8.6931766517e+07,8.6931766517e+07
2020-03-25 07:15:00,2.3738730067e+07,2.3738730067e+07,1.0648727977e+08,1.0648727977e+08
2020-03-25 07:20:00,2.0770035663e+07,2.0770035663e+07,1.0210721885e+08,1.0210721885e+08
2020-03-25 07:25:00,2.4129897846e+07,2.4129897846e+07,1.0630367280e+08,1.0630367280e+08
2020-03-25 07:30:00,2.3779098663e+07,2.3779098663e+07,1.0404426778e+08,1.0404426778e+08
2020-03-25 07:35:00,2.0131488435e+07,2.0131488435e+07,8.7529732489e+07,8.7529732489e+07
2020-03-25 07:40:00,2.8711619576e+07,2.8711619576e+07,9.3592951118e+07,9.3592951118e+07
2020-03-25 07:45:00,2.6207563848e+07,2.6207563848e+07,1.5141750163e+08,1.5141750163e+08
2020-03-25 07:50:00,3.1404412076e+07,3.1404412076e+07,1.8668151976e+08,1.8668151976e+08
2020-03-25 07:55:00,4.1568585057e+07,4.1568585057e+07,1.4080308226e+08,1.4080308226e+08
2020-03-25 08:00:00,3.8641383779e+07,3.8641383779e+07,8.1285733111e+07,8.1285733111e+07
2020-03-25 08:05:00,4.8107190316e+07,4.8107190316e+07,1.0655156517e+08,1.0655156517e+08
2020-03-25 08:10:00,4.6087578446e+07,4.6087578446e+07,1.0339973192e+08,1.0339973192e+08
2020-03-25 08:15:00,4.4202674319e+07,4.4202674319e+07,9.3898548580e+07,9.3898548580e+07
2020-03-25 08:20:00,3.7138250819e+07,3.7138250819e+07,1.1717715184e+08,1.1717715184e+08
2020-03-25 08:25:00,3.2398058271e+07,3.2398058271e+07,1.6498437222e+08,1.6498437222e+08
2020-03-25 08:30:00,2.8453989369e+07,2.8453989369e+07,3.2544202897e+08,3.2544202897e+08
2020-03-25 08:35:00,3.0086706178e+07,3.0086706178e+07,1.3775213008e+08,1.3775213008e+08
2020-03-25 08:40:00,3.2472582850e+07,3.2472582850e+07,1.8999063024e+08,1.8999063024e+08
2020-03-25 08:45:00,4.6507206462e+07,4.6507206462e+07,2.2145413325e+08,2.2145413325e+08
2020-03-25 08:50:00,4.2822678685e+07,4.2822678685e+07,1.3172055444e+08,1.3172055444e+08
2020-03-25 08:55:00,3.3105056549e+07,3.3105056549e+07,1.3925357825e+08,1.3925357825e+08
2020-03-25 09:00:00,1.3150042957e+08,1.3150042957e+08,1.5833378309e+08,1.5833378309e+08
2020-03-25 09:05:00,6.6011429522e+08,6.6011429522e+08,1.3170836256e+08,1.3170836256e+08
2020-03-25 09:10:00,6.4019777404e+08,6.4019777404e+08,1.8386893266e+08,1.8386893266e+08
2020-03-25 09:15:00,6.1677606044e+08,6.1677606044e+08,1.5741548786e+08,1.5741548786e+08
2020-03-25 09:20:00,5.6423543606e+08,5.6423543606e+08,1.2397681915e+08,1.2397681915e+08
2020-03-25 09:25:00,6.3809988742e+08,6.3809988742e+08,1.7908208602e+08,1.7908208602e+08
2020-03-25 09:30:00,6.5659189726e+08,6.5659189726e+08,1.5126067915e+08,1.5126067915e+08
2020-03-25 09:35:00,6.5969220272e+08,6.5969220272e+08,1.5266423843e+08,1.5266423843e+08
2020-03-25 09:40:00,7.0198961903e+08,7.0198961903e+08,1.4523821464e+08,1.4523821464e+08
2020-03-25 09:45:00,5.6988281049e+08,5.6988281049e+08,1.5964284804e+08,1.5964284804e+08
2020-03-25 09:50:00,5.7940287935e+08,5.7940287935e+08,1.7942641531e+08,1.7942641531e+08
2020-03-25 09:55:00,4.8498311070e+08,4.8498311070e+08,1.5136455814e+08,1.5136455814e+08
2020-03-25 10:00:00,6.1317652778e+08,6.1317652778e+08,1.8777839516e+08,1.8777839516e+08
2020-03-25 10:05:00,4.6820397921e+08,4.6820397921e+08,2.5867760578e+08,2.5867760578e+08
2020-03-25 10:10:00,6.7367457686e+08,6.7367457686e+08,1.3395718609e+08,1.3395718609e+08
2020-03-25 10:15:00,4.6681787660e+08,4.6681787660e+08,1.7711987115e+08,1.7711987115e+08
2020-03-25 10:20:00,6.6933782022e+08,6.6933782022e+08,2.5693688413e+08,2.5693688413e+08
2020-03-25 10:25:00,6.7849242539e+08,6.7849242539e+08,1.4643647294e+08,1.4643647294e+08
2020-03-25 10:30:00,7.3033062686e+08,7.3033062686e+08,2.9812970577e+08,2.9812970577e+08
2020-03-25 10:35:00,5.9244892462e+08,5.9244892462e+08,1.6224523879e+08,1.6224523879e+08
